geography,firmsize,year,quarter,Emp,EmpEnd,sEmp,sEmpEnd
6071,1,2000,1,83730,87804,1,1
6071,2,2000,1,47213,48242,1,1
6071,3,2000,1,76663,79089,1,1
6071,4,2000,1,27226,26916,1,1
6071,5,2000,1,208879,208283,1,1
6073,0,2000,1,976994,991289,1,1
6073,1,2000,1,205299,215740,1,1
6073,2,2000,1,105030,108107,1,1
6073,3,2000,1,173330,177522,1,1
6073,4,2000,1,58925,59241,1,1
6073,5,2000,1,434409,430679,1,1
6075,0,2000,1,508227,521591,1,1
6075,1,2000,1,102856,109658,1,1
6075,2,2000,1,53291,56424,1,1
6075,3,2000,1,82372,85140,1,1
6075,4,2000,1,33000,34942,1,1
6075,5,2000,1,236708,235426,1,1
6077,0,2000,1,158408,164238,1,1
6077,1,2000,1,36376,38630,1,1
6077,2,2000,1,19291,19799,1,1
6077,3,2000,1,27058,29450,1,1
6077,4,2000,1,8973,10394,1,1
6077,5,2000,1,66711,65965,1,1
6079,0,2000,1,67795,69984,1,1
6079,1,2000,1,24145,25363,1,1
6079,2,2000,1,11508,11806,1,1
6079,3,2000,1,12841,13632,1,1
6079,4,2000,1,2879,2957,1,1
6079,5,2000,1,16422,16225,1,1
6081,0,2000,1,326623,336101,1,1
6081,1,2000,1,63181,67299,1,1
6081,2,2000,1,33805,35457,1,1
6081,3,2000,1,56027,59668,1,1
6081,4,2000,1,15365,15775,1,1
6081,5,2000,1,158246,157902,1,1
6083,0,2000,1,128619,133192,1,1
6083,1,2000,1,37921,40276,1,1
6083,2,2000,1,20233,21212,1,1
6083,3,2000,1,26466,27683,1,1
6083,4,2000,1,6959,7328,1,1
6083,5,2000,1,37040,36693,1,1
6085,0,2000,1,868789,892967,1,1
6085,1,2000,1,140573,152125,1,1
6085,2,2000,1,89365,94819,1,1
6085,3,2000,1,145578,151455,1,1
6085,4,2000,1,47239,48358,1,1
6085,5,2000,1,446035,446210,1,1
6087,0,2000,1,74963,77477,1,1
6087,1,2000,1,24492,25861,1,1
6087,2,2000,1,11841,12577,1,1
6087,3,2000,1,14418,14767,1,1
6087,4,2000,1,2684,2851,1,1
6087,5,2000,1,21528,21421,1,1
6089,0,2000,1,46949,46804,1,1
6089,1,2000,1,14827,15359,1,1
6089,2,2000,1,7084,6477,1,1
6089,3,2000,1,7455,7434,1,1
6089,4,2000,1,2122,2232,1,1
6089,5,2000,1,15460,15302,1,1
6091,0,2000,1,360,365,1,1
6091,1,2000,1,288,295,1,1
6091,2,2000,1,,,5,5
6091,4,2000,1,6,,9,5
6091,5,2000,1,,,5,5
6093,0,2000,1,9207,9337,1,1
6093,1,2000,1,3782,3893,1,1
6093,2,2000,1,1346,1316,1,1
6093,3,2000,1,1987,2002,1,1
6093,4,2000,1,204,214,9,9
6093,5,2000,1,1888,1913,1,1
6095,0,2000,1,89108,90046,1,1
6095,1,2000,1,19634,20444,1,1
6095,2,2000,1,9108,9156,1,1
6095,3,2000,1,15288,15289,1,1
6095,4,2000,1,5015,5007,1,1
6095,5,2000,1,40062,40150,1,1
6097,0,2000,1,154355,156861,1,1
6097,1,2000,1,44780,46783,1,1
6097,2,2000,1,21715,22564,1,1
6097,3,2000,1,29781,30096,1,1
6097,4,2000,1,8953,9110,1,1
6097,5,2000,1,49126,48307,1,1
6099,0,2000,1,127958,130147,1,1
6099,1,2000,1,30394,31705,1,1
6099,2,2000,1,15227,15238,1,1
6099,3,2000,1,23102,24333,1,1
6099,4,2000,1,5203,5576,1,1
6099,5,2000,1,54032,53295,1,1
6101,0,2000,1,17817,18164,1,1
6101,1,2000,1,6420,6731,1,1
6101,2,2000,1,2633,2610,1,1
6101,3,2000,1,3152,3196,1,1
6101,4,2000,1,707,861,1,1
6101,5,2000,1,4905,4766,1,1
6103,0,2000,1,12834,12518,1,1
6103,1,2000,1,3842,3778,1,1
6103,2,2000,1,1637,1622,1,1
6103,3,2000,1,1094,880,1,1
6103,4,2000,1,667,711,9,9
6103,5,2000,1,5594,5526,1,1
6105,0,2000,1,1369,1362,1,1
6105,1,2000,1,906,927,1,1
6105,2,2000,1,102,82,9,9
6105,3,2000,1,273,271,9,9
6105,4,2000,1,53,49,9,9
6105,5,2000,1,35,34,9,9
6107,0,2000,1,98511,100287,1,1
6107,1,2000,1,29625,30644,1,1
6107,2,2000,1,16030,16390,1,1
6107,3,2000,1,21947,22522,1,1
6107,4,2000,1,7107,6924,1,1
6107,5,2000,1,23801,23807,1,1
6109,0,2000,1,10741,11004,1,1
6109,1,2000,1,4791,4949,1,1
6109,2,2000,1,1894,1926,1,1
6109,3,2000,1,1067,1152,1,1
6109,4,2000,1,443,451,1,9
6109,5,2000,1,2545,2526,1,1
6111,0,2000,1,230470,241376,1,1
6111,1,2000,1,54620,57945,1,1
6111,2,2000,1,27706,29114,1,1
6111,3,2000,1,43415,45908,1,1
6111,4,2000,1,14202,16669,1,1
6111,5,2000,1,90527,91740,1,1
6113,0,2000,1,58191,58769,1,1
6113,1,2000,1,12079,12576,1,1
6113,2,2000,1,6300,6470,1,1
6113,3,2000,1,9920,10187,1,1
6113,4,2000,1,2848,2966,1,1
6113,5,2000,1,27044,26570,1,1
6115,0,2000,1,9046,8905,1,1
6115,1,2000,1,2761,2849,1,1
6115,2,2000,1,1090,1038,1,1
6115,3,2000,1,1933,1821,1,1
6115,4,2000,1,183,184,1,1
6115,5,2000,1,3079,3013,1,1
6001,0,2000,2,615981,627855,1,1
6001,1,2000,2,120605,125231,1,1
6001,2,2000,2,69630,72377,1,1
6001,3,2000,2,116482,120236,1,1
6001,4,2000,2,32724,33716,1,1
6001,5,2000,2,276540,276295,1,1
6003,0,2000,2,138,113,1,1
6003,1,2000,2,75,61,1,1
6003,2,2000,2,60,50,1,1
6003,3,2000,2,,,5,5
6003,4,2000,2,,,5,5
6005,0,2000,2,7807,8086,1,1
6005,1,2000,2,2824,3077,1,1
6005,2,2000,2,1244,1565,1,1
6005,3,2000,2,954,1011,1,1
6005,4,2000,2,662,724,9,9
6005,5,2000,2,2123,1710,1,1
6007,0,2000,2,54866,56594,1,1
6007,1,2000,2,16743,18013,1,1
6007,2,2000,2,7498,7631,1,1
6007,3,2000,2,9506,9837,1,1
6007,4,2000,2,2927,2937,1,1
6007,5,2000,2,18192,18175,1,1
6009,0,2000,2,5568,5952,1,1
6009,1,2000,2,2985,3379,1,1
6009,2,2000,2,976,1062,1,1
6009,3,2000,2,731,852,1,1
6009,4,2000,2,334,78,9,1
6009,5,2000,2,542,582,1,1
6011,0,2000,2,5813,7256,1,1
6011,1,2000,2,2243,2832,1,1
6011,2,2000,2,1221,1489,1,1
6011,3,2000,2,1427,1975,1,1
6011,4,2000,2,89,104,1,1
6011,5,2000,2,834,856,1,1
6013,0,2000,2,309337,317438,1,1
6013,1,2000,2,67863,72084,1,1
6013,2,2000,2,30235,31253,1,1
6013,3,2000,2,45425,46282,1,1
6013,4,2000,2,11821,12189,1,1
6013,5,2000,2,153993,155630,1,1
6015,0,2000,2,4975,5239,1,1
6015,1,2000,2,1838,2028,1,1
6015,2,2000,2,608,588,1,1
6015,3,2000,2,1138,1196,1,1
6015,4,2000,2,233,251,1,1
6015,5,2000,2,1158,1177,1,1
6017,0,2000,2,32852,34852,1,1
6017,1,2000,2,13171,15015,1,1
6017,2,2000,2,5093,5291,1,1
6017,3,2000,2,4673,5266,1,1
6017,4,2000,2,1310,1235,1,1
6017,5,2000,2,8606,8045,9,1
6019,0,2000,2,242436,275998,1,1
6019,1,2000,2,66477,78983,1,1
6019,2,2000,2,32141,37125,1,1
6019,3,2000,2,47834,58127,1,1
6019,4,2000,2,13079,15310,1,1
6019,5,2000,2,82905,86453,1,1
6021,0,2000,2,5504,5959,1,1
6021,1,2000,2,2525,2856,1,1
6021,2,2000,2,802,890,1,1
6021,3,2000,2,546,626,1,1
6021,4,2000,2,224,220,1,1
6021,5,2000,2,1408,1366,1,1
6023,0,2000,2,37604,38813,1,1
6023,1,2000,2,13023,13903,1,1
6023,2,2000,2,5767,5939,1,1
6023,3,2000,2,8162,8215,1,1
6023,4,2000,2,2091,2156,1,1
6023,5,2000,2,8561,8600,1,1
6025,0,2000,2,36932,33687,1,1
6025,1,2000,2,12084,11765,1,1
6025,2,2000,2,5497,5429,1,1
6025,3,2000,2,5882,5300,1,1
6025,4,2000,2,3077,1850,1,1
6025,5,2000,2,10391,9343,1,1
6027,0,2000,2,4773,5101,1,1
6027,1,2000,2,2211,2440,1,1
6027,2,2000,2,1018,1069,1,1
6027,3,2000,2,631,687,1,1
6027,4,2000,2,29,37,9,9
6027,5,2000,2,884,869,1,1
6029,0,2000,2,166695,186043,1,1
6029,1,2000,2,42869,49904,1,1
6029,2,2000,2,21685,26052,1,1
6029,3,2000,2,30831,34550,1,1
6029,4,2000,2,9965,10206,1,1
6029,5,2000,2,61345,65331,1,1
6031,0,2000,2,23810,27396,1,1
6031,1,2000,2,7970,8862,1,1
6031,2,2000,2,2343,2805,1,1
6031,3,2000,2,4595,5934,1,1
6031,4,2000,2,2423,2768,1,1
6031,5,2000,2,6479,7026,1,1
6033,0,2000,2,10744,11748,1,1
6033,1,2000,2,4638,5213,1,1
6033,2,2000,2,1147,1156,1,1
6033,3,2000,2,2256,2419,9,9
6033,4,2000,2,556,776,1,1
6033,5,2000,2,2147,2183,1,1
6035,0,2000,2,3738,4345,1,1
6035,1,2000,2,1731,2174,1,1
6035,2,2000,2,524,565,1,1
6035,3,2000,2,540,606,1,1
6035,4,2000,2,43,53,1,9
6035,5,2000,2,899,947,1,1
6037,0,2000,2,3671837,3720466,1,1
6037,1,2000,2,747443,773358,1,1
6037,2,2000,2,397429,404558,1,1
6037,3,2000,2,634909,643569,1,1
6037,4,2000,2,217181,220028,1,1
6037,5,2000,2,1674875,1678952,1,1
6039,0,2000,2,31035,36707,1,1
6039,1,2000,2,8623,10618,1,1
6039,2,2000,2,3543,4034,1,1
6039,3,2000,2,3612,5411,1,1
6039,4,2000,2,1570,2259,1,1
6039,5,2000,2,13686,14385,1,1
6041,0,2000,2,97302,99730,1,1
6041,1,2000,2,33883,35615,1,1
6041,2,2000,2,13107,13566,1,1
6041,3,2000,2,19486,19550,1,1
6041,4,2000,2,3015,3057,1,1
6041,5,2000,2,27810,27942,1,1
6043,0,2000,2,2880,3784,1,1
6043,1,2000,2,990,1152,1,1
6043,2,2000,2,346,401,1,1
6043,3,2000,2,396,591,1,9
6043,4,2000,2,,,5,5
6043,5,2000,2,1146,1637,1,9
6045,0,2000,2,25468,27575,1,1
6045,1,2000,2,10608,11909,1,1
6045,2,2000,2,4170,4666,1,1
6045,3,2000,2,5847,6310,1,1
6045,4,2000,2,701,713,1,1
6045,5,2000,2,4142,3978,1,1
6047,0,2000,2,48928,55219,1,1
6047,1,2000,2,14270,17098,1,1
6047,2,2000,2,6225,6980,1,1
6047,3,2000,2,7481,8820,1,1
6047,4,2000,2,3536,3657,1,1
6047,5,2000,2,17416,18665,1,1
6049,0,2000,2,1693,2188,1,1
6049,1,2000,2,1064,1406,1,1
6049,2,2000,2,233,402,9,9
6049,3,2000,2,274,258,1,1
6049,4,2000,2,,,5,5
6049,5,2000,2,118,119,1,1
6051,0,2000,2,5520,4929,1,1
6051,1,2000,2,1907,2656,1,1
6051,2,2000,2,986,936,1,1
6051,3,2000,2,176,151,1,1
6051,5,2000,2,2452,1185,9,9
6053,0,2000,2,126280,151445,1,1
6053,1,2000,2,40463,49257,1,1
6053,2,2000,2,18304,24052,1,1
6053,3,2000,2,23553,29500,1,1
6053,4,2000,2,7241,8713,1,1
6053,5,2000,2,36719,39923,1,1
6055,0,2000,2,51410,55648,1,1
6055,1,2000,2,15494,17440,1,1
6055,2,2000,2,8044,8926,1,1
6055,3,2000,2,10950,11758,1,1
6055,4,2000,2,2566,2812,1,1
6055,5,2000,2,14358,14711,1,1
6057,0,2000,2,21437,22699,1,1
6057,1,2000,2,9793,10818,1,1
6057,2,2000,2,3465,3670,1,1
6057,3,2000,2,3435,3564,1,1
6057,4,2000,2,307,321,1,1
6057,5,2000,2,4437,4325,1,1
6059,0,2000,2,1290174,1317940,1,1
6059,1,2000,2,250176,260215,1,1
6059,2,2000,2,141218,146328,1,1
6059,3,2000,2,234714,238055,1,1
6059,4,2000,2,75864,76556,1,1
6059,5,2000,2,588202,596785,1,1
6061,0,2000,2,90793,93776,1,1
6061,1,2000,2,22292,25023,1,1
6061,2,2000,2,10656,10947,1,1
6061,3,2000,2,15531,15607,1,1
6061,4,2000,2,3739,4304,1,1
6061,5,2000,2,38575,37895,1,1
6063,0,2000,2,4091,5260,1,1
6063,1,2000,2,2130,3157,1,1
6063,2,2000,2,561,640,1,1
6063,3,2000,2,420,465,1,1
6063,4,2000,2,45,44,1,1
6063,5,2000,2,936,954,1,1
6065,0,2000,2,393460,398196,1,1
6065,1,2000,2,96241,98313,1,1
6065,2,2000,2,45082,44772,1,1
6065,3,2000,2,77654,78144,1,1
6065,4,2000,2,25047,26951,1,1
6065,5,2000,2,149436,150016,1,1
6067,0,2000,2,426814,439221,1,1
6067,1,2000,2,86778,91030,1,1
6067,2,2000,2,42097,43653,1,1
6067,3,2000,2,68789,71241,1,1
6067,4,2000,2,20218,20744,1,1
6067,5,2000,2,208932,212553,1,1
6069,0,2000,2,11562,13926,1,1
6069,1,2000,2,3958,4946,1,1
6069,2,2000,2,1765,1922,1,1
6069,3,2000,2,3207,3969,1,1
6069,4,2000,2,670,1087,1,9
6069,5,2000,2,1963,2003,1,1
6071,0,2000,2,453230,461097,1,1
6071,1,2000,2,88137,91794,1,1
6071,2,2000,2,48765,50112,1,1
6071,3,2000,2,78172,79764,1,1
6071,4,2000,2,26851,26645,1,1
6071,5,2000,2,211304,212783,1,1
6073,0,2000,2,998877,1023439,1,1
6073,1,2000,2,216256,225958,1,1
6073,2,2000,2,108367,111096,1,1
6073,3,2000,2,180047,185209,1,1
6073,4,2000,2,60213,61264,1,1
6073,5,2000,2,433994,439912,1,1
6075,0,2000,2,520767,535188,1,1
6075,1,2000,2,110318,116434,1,1
6075,2,2000,2,56571,59532,1,1
6075,3,2000,2,85828,87682,1,1
6075,4,2000,2,35539,36564,1,1
6075,5,2000,2,232512,234976,1,1
6077,0,2000,2,168043,175045,1,1
6077,1,2000,2,39613,44241,1,1
6077,2,2000,2,20297,21634,1,1
6077,3,2000,2,30451,30924,1,1
6077,4,2000,2,10449,10000,1,1
6077,5,2000,2,67233,68247,1,1
6079,0,2000,2,70930,73652,1,1
6079,1,2000,2,25648,27257,1,1
6079,2,2000,2,12155,12918,1,1
6079,3,2000,2,13603,14307,1,1
6079,4,2000,2,3213,3427,1,1
6079,5,2000,2,16311,15744,1,1
6081,0,2000,2,339936,350942,1,1
6081,1,2000,2,67297,71150,1,1
6081,2,2000,2,35847,37680,1,1
6081,3,2000,2,60569,63919,1,1
6081,4,2000,2,15678,16097,1,1
6081,5,2000,2,160543,162096,1,1
6083,0,2000,2,136387,143658,1,1
6083,1,2000,2,41102,44877,1,1
6083,2,2000,2,21832,22701,1,1
6083,3,2000,2,28491,30356,1,1
6083,4,2000,2,8197,8062,1,1
6083,5,2000,2,36765,37663,1,1
6085,0,2000,2,907923,944211,1,1
6085,1,2000,2,153102,166312,1,1
6085,2,2000,2,95721,101539,1,1
6085,3,2000,2,154096,163216,1,1
6085,4,2000,2,48628,50541,1,1
6085,5,2000,2,456375,462603,1,1
6087,0,2000,2,79237,88069,1,1
6087,1,2000,2,26516,31245,1,1
6087,2,2000,2,13128,15570,1,1
6087,3,2000,2,15187,16703,1,1
6087,4,2000,2,2896,2852,1,1
6087,5,2000,2,21509,21698,1,1
6089,0,2000,2,47539,50632,1,1
6089,1,2000,2,15712,17397,1,1
6089,2,2000,2,6630,7325,1,1
6089,3,2000,2,7652,7837,1,1
6089,4,2000,2,2230,2355,1,1
6089,5,2000,2,15315,15719,1,1
6091,0,2000,2,372,518,1,1
6091,1,2000,2,298,416,1,1
6091,2,2000,2,19,50,9,9
6091,4,2000,2,,,5,5
6091,5,2000,2,,,5,5
6093,0,2000,2,9416,10276,1,1
6093,1,2000,2,4014,4726,1,1
6093,2,2000,2,1266,1290,1,1
6093,3,2000,2,1970,2047,1,1
6093,4,2000,2,260,262,9,9
6093,5,2000,2,1905,1950,1,1
6095,0,2000,2,91449,95391,1,1
6095,1,2000,2,20822,22514,1,1
6095,2,2000,2,9302,10004,1,1
6095,3,2000,2,15387,16257,1,1
6095,4,2000,2,5214,5739,1,1
6095,5,2000,2,40723,40878,1,1
6097,0,2000,2,160395,167611,1,1
6097,1,2000,2,47234,50245,1,1
6097,2,2000,2,23198,24775,1,1
6097,3,2000,2,30794,32208,1,1
6097,4,2000,2,8932,8869,1,1
6097,5,2000,2,50236,51514,1,1
6099,0,2000,2,132354,140851,1,1
6099,1,2000,2,32207,36241,1,1
6099,2,2000,2,15352,16671,1,1
6099,3,2000,2,25268,26793,1,1
6099,4,2000,2,5566,5893,1,1
6099,5,2000,2,53960,55254,1,1
6101,0,2000,2,18708,21338,1,1
6101,1,2000,2,7005,8706,1,1
6101,2,2000,2,2603,3224,1,1
6101,3,2000,2,3423,3615,1,1
6101,4,2000,2,763,797,1,1
6101,5,2000,2,4914,4995,1,1
6103,0,2000,2,12821,13398,1,1
6103,1,2000,2,3858,4145,1,1
6103,2,2000,2,1678,1846,1,1
6103,3,2000,2,951,1070,1,1
6103,4,2000,2,714,743,9,1
6103,5,2000,2,5620,5593,1,1
6105,0,2000,2,1374,1745,1,1
6105,1,2000,2,924,1235,1,1
6105,2,2000,2,87,135,9,9
6105,3,2000,2,275,269,9,9
6105,4,2000,2,53,71,9,1
6105,5,2000,2,35,35,9,9
6107,0,2000,2,104837,120337,1,1
6107,1,2000,2,31837,39720,1,1
6107,2,2000,2,17188,21541,1,1
6107,3,2000,2,23259,27172,1,1
6107,4,2000,2,7291,7119,1,1
6107,5,2000,2,25262,24786,1,1
6109,0,2000,2,11194,11855,1,1
6109,1,2000,2,5050,5782,1,1
6109,2,2000,2,1945,2040,1,1
6109,3,2000,2,1182,1189,1,1
6109,4,2000,2,465,229,1,1
6109,5,2000,2,2551,2614,1,1
6111,0,2000,2,243403,245594,1,1
6111,1,2000,2,58640,60240,1,1
6111,2,2000,2,29449,29720,1,1
6111,3,2000,2,47069,47833,1,1
6111,4,2000,2,16609,16037,1,1
6111,5,2000,2,91637,91764,1,1
6113,0,2000,2,60869,65385,1,1
6113,1,2000,2,13215,15759,1,1
6113,2,2000,2,6873,7454,1,1
6113,3,2000,2,10575,11046,1,1
6113,4,2000,2,3308,3572,1,1
6113,5,2000,2,26898,27552,1,1
6115,0,2000,2,9182,10502,1,1
6115,1,2000,2,2933,3489,1,1
6115,2,2000,2,1078,1282,1,1
6115,3,2000,2,1990,2197,1,1
6115,4,2000,2,195,196,1,1
6115,5,2000,2,2987,3337,1,1
6001,0,2000,3,625082,635075,1,1
6001,1,2000,3,124456,128820,1,1
6001,2,2000,3,71977,73423,1,1
6001,3,2000,3,118937,119620,1,1
6001,4,2000,3,33367,33612,1,1
6001,5,2000,3,276345,279600,1,1
6003,0,2000,3,115,128,1,1
6003,1,2000,3,60,74,1,1
6003,2,2000,3,51,51,1,1
6003,3,2000,3,,,5,5
6003,4,2000,3,,,5,5
6005,0,2000,3,7987,8246,1,1
6005,1,2000,3,3099,3152,1,1
6005,2,2000,3,1430,1486,1,1
6005,3,2000,3,992,1056,1,1
6005,4,2000,3,706,765,9,9
6005,5,2000,3,1760,1786,1,1
6007,0,2000,3,55860,57683,1,1
6007,1,2000,3,17609,18134,1,1
6007,2,2000,3,7554,7774,1,1
6007,3,2000,3,9673,9827,1,1
6007,4,2000,3,2802,2824,1,1
6007,5,2000,3,18222,19125,1,1
6009,0,2000,3,5878,5811,1,1
6009,1,2000,3,3377,3363,1,1
6009,2,2000,3,1047,1041,1,1
6009,3,2000,3,819,777,1,1
6009,4,2000,3,78,80,1,1
6009,5,2000,3,557,551,1,1
6011,0,2000,3,6883,6711,1,1
6011,1,2000,3,2572,2655,1,1
6011,2,2000,3,1344,1294,1,1
6011,3,2000,3,1962,1709,1,1
6011,4,2000,3,95,116,1,1
6011,5,2000,3,909,937,1,1
6013,0,2000,3,315247,317291,1,1
6013,1,2000,3,71596,71950,1,1
6013,2,2000,3,30965,31220,1,1
6013,3,2000,3,45996,46438,1,1
6013,4,2000,3,12498,12806,1,1
6013,5,2000,3,154193,154877,1,1
6015,0,2000,3,5305,5450,1,1
6015,1,2000,3,2071,2206,1,1
6015,2,2000,3,631,658,1,1
6015,3,2000,3,1204,1142,1,1
6015,4,2000,3,210,232,1,1
6015,5,2000,3,1188,1211,1,1
6017,0,2000,3,34932,34992,1,1
6017,1,2000,3,14888,15117,1,1
6017,2,2000,3,5389,5410,1,1
6017,3,2000,3,5307,5028,1,1
6017,4,2000,3,1214,1187,1,1
6017,5,2000,3,8134,8250,1,1
6019,0,2000,3,272090,269202,1,1
6019,1,2000,3,76631,76882,1,1
6019,2,2000,3,35785,34962,1,1
6019,3,2000,3,57767,55319,1,1
6019,4,2000,3,15814,15480,1,1
6019,5,2000,3,86092,86561,1,1
6021,0,2000,3,5830,6329,1,1
6021,1,2000,3,2765,3186,1,1
6021,2,2000,3,865,1010,1,1
6021,3,2000,3,619,586,1,1
6021,4,2000,3,223,227,1,1
6021,5,2000,3,1358,1321,1,1
6023,0,2000,3,38509,39146,1,1
6023,1,2000,3,13710,14061,1,1
6023,2,2000,3,6005,6119,1,1
6023,3,2000,3,7946,7943,1,1
6023,4,2000,3,2086,2091,1,1
6023,5,2000,3,8762,8932,1,1
6025,0,2000,3,33039,31418,1,1
6025,1,2000,3,11505,11165,1,1
6025,2,2000,3,5256,5416,1,1
6025,3,2000,3,5075,4934,1,1
6025,4,2000,3,1912,1526,1,1
6025,5,2000,3,9290,8377,1,1
6027,0,2000,3,5196,5169,1,1
6027,1,2000,3,2404,2393,1,1
6027,2,2000,3,1063,1079,1,1
6027,3,2000,3,847,817,1,1
6027,4,2000,3,32,30,1,1
6027,5,2000,3,850,851,1,1
6029,0,2000,3,183780,185296,1,1
6029,1,2000,3,49251,47875,1,1
6029,2,2000,3,25128,25338,1,1
6029,3,2000,3,33706,33443,1,1
6029,4,2000,3,10150,10797,1,1
6029,5,2000,3,65545,67842,1,1
6031,0,2000,3,27354,27330,1,1
6031,1,2000,3,8675,8208,1,1
6031,2,2000,3,2852,2890,1,1
6031,3,2000,3,5479,4405,1,1
6031,4,2000,3,2962,4312,1,1
6031,5,2000,3,7386,7515,1,1
6033,0,2000,3,11510,11728,1,1
6033,1,2000,3,5148,5123,1,1
6033,2,2000,3,1158,1160,1,1
6033,3,2000,3,2325,2399,9,9
6033,4,2000,3,769,820,1,1
6033,5,2000,3,2111,2226,1,1
6035,0,2000,3,4229,4309,1,1
6035,1,2000,3,2073,2026,1,1
6035,2,2000,3,574,751,1,1
6035,3,2000,3,601,575,1,1
6035,4,2000,3,54,51,9,9
6035,5,2000,3,927,905,1,1
6037,0,2000,3,3692826,3734327,1,1
6037,1,2000,3,766772,785417,1,1
6037,2,2000,3,399136,400170,1,1
6037,3,2000,3,635536,637534,1,1
6037,4,2000,3,216198,216061,1,1
6037,5,2000,3,1675184,1695145,1,1
6039,0,2000,3,35490,36735,1,1
6039,1,2000,3,10310,10718,1,1
6039,2,2000,3,4049,4175,1,1
6039,3,2000,3,5547,5740,1,1
6039,4,2000,3,2087,2262,1,1
6039,5,2000,3,13497,13840,1,1
6041,0,2000,3,98759,98881,1,1
6041,1,2000,3,35116,35619,1,1
6041,2,2000,3,13371,13428,1,1
6041,3,2000,3,19156,18798,1,1
6041,4,2000,3,2834,2829,1,1
6041,5,2000,3,28281,28206,1,1
6043,0,2000,3,3761,3386,1,1
6043,1,2000,3,1149,1139,1,1
6043,2,2000,3,412,352,1,1
6043,3,2000,3,544,499,9,1
6043,4,2000,3,,,5,5
6043,5,2000,3,1653,1393,9,1
6045,0,2000,3,27327,28206,1,1
6045,1,2000,3,11824,12209,1,1
6045,2,2000,3,4580,4681,1,1
6045,3,2000,3,6214,6585,1,1
6045,4,2000,3,672,679,1,1
6045,5,2000,3,4038,4051,1,1
6047,0,2000,3,53347,55481,1,1
6047,1,2000,3,16067,16483,1,1
6047,2,2000,3,6935,6948,1,1
6047,3,2000,3,8456,9352,1,1
6047,4,2000,3,3754,4112,1,1
6047,5,2000,3,18134,18586,1,1
6049,0,2000,3,2145,1946,1,1
6049,1,2000,3,1387,1301,1,1
6049,2,2000,3,365,297,9,9
6049,3,2000,3,261,225,1,1
6049,4,2000,3,,,5,5
6049,5,2000,3,129,118,1,1
6051,0,2000,3,4908,4841,1,1
6051,1,2000,3,2658,2609,1,1
6051,2,2000,3,957,915,1,1
6051,3,2000,3,178,190,1,1
6051,5,2000,3,1115,1128,9,9
6053,0,2000,3,144437,142382,1,1
6053,1,2000,3,46742,46125,1,1
6053,2,2000,3,22636,22692,1,1
6053,3,2000,3,28791,28514,1,1
6053,4,2000,3,7653,7084,1,1
6053,5,2000,3,38615,37966,1,1
6055,0,2000,3,54265,54708,1,1
6055,1,2000,3,16798,16811,1,1
6055,2,2000,3,8652,8604,1,1
6055,3,2000,3,11360,11339,1,1
6055,4,2000,3,2736,2735,1,1
6055,5,2000,3,14720,15219,1,1
6057,0,2000,3,22662,22961,1,1
6057,1,2000,3,10792,11036,1,1
6057,2,2000,3,3666,3712,1,1
6057,3,2000,3,3602,3511,1,1
6057,4,2000,3,331,320,1,1
6057,5,2000,3,4272,4383,1,1
6059,0,2000,3,1312679,1327424,1,1
6059,1,2000,3,258616,265900,1,1
6059,2,2000,3,145375,146405,1,1
6059,3,2000,3,237345,238490,1,1
6059,4,2000,3,75441,75558,1,1
6059,5,2000,3,595901,601071,1,1
6061,0,2000,3,94881,96511,1,1
6061,1,2000,3,24944,25230,1,1
6061,2,2000,3,10987,11091,1,1
6061,3,2000,3,15152,15138,1,1
6061,4,2000,3,4398,4134,1,1
6061,5,2000,3,39400,40918,1,1
6063,0,2000,3,5208,4928,1,1
6063,1,2000,3,3123,2826,1,1
6063,2,2000,3,620,664,1,1
6063,3,2000,3,441,419,1,1
6063,4,2000,3,44,42,1,1
6063,5,2000,3,980,977,1,1
6065,0,2000,3,395738,397131,1,1
6065,1,2000,3,96616,98023,1,1
6065,2,2000,3,44092,44936,1,1
6065,3,2000,3,77207,75868,1,1
6065,4,2000,3,26481,25580,1,1
6065,5,2000,3,151342,152724,1,1
6067,0,2000,3,434601,439023,1,1
6067,1,2000,3,90228,91371,1,1
6067,2,2000,3,44040,44635,1,1
6067,3,2000,3,70022,69932,1,1
6067,4,2000,3,20336,20267,1,1
6067,5,2000,3,209975,212818,1,1
6069,0,2000,3,13491,13483,1,1
6069,1,2000,3,4784,4630,1,1
6069,2,2000,3,1908,1952,1,1
6069,3,2000,3,3919,3828,1,1
6069,4,2000,3,861,961,9,9
6069,5,2000,3,2018,2111,1,1
6071,0,2000,3,459194,467140,1,1
6071,1,2000,3,90732,92976,1,1
6071,2,2000,3,50071,50020,1,1
6071,3,2000,3,78866,79471,1,1
6071,4,2000,3,26340,26785,1,1
6071,5,2000,3,213185,217887,1,1
6073,0,2000,3,1020657,1035605,1,1
6073,1,2000,3,223957,230815,1,1
6073,2,2000,3,109952,110086,1,1
6073,3,2000,3,184574,186563,1,1
6073,4,2000,3,60603,61655,1,1
6073,5,2000,3,441571,446486,1,1
6075,0,2000,3,531335,538811,1,1
6075,1,2000,3,114993,118061,1,1
6075,2,2000,3,59176,59321,1,1
6075,3,2000,3,86792,87231,1,1
6075,4,2000,3,36388,37100,1,1
6075,5,2000,3,233985,237098,1,1
6077,0,2000,3,174790,180061,1,1
6077,1,2000,3,43156,44192,1,1
